Peugeot,3008,mechanical,silver,210000,2010,gasoline,False,gasoline,1.6,suv,False,owned,front,8700.0,False,Гродненская обл.,10,10,False,True,True,False,False,False,False,True,True,False,189
Peugeot,Partner,mechanical,grey,214000,2010,diesel,False,diesel,1.6,minivan,False,owned,front,7100.0,False,Минская обл.,8,8,False,True,True,True,False,True,False,False,False,True,189
Peugeot,607,automatic,green,160000,2001,gasoline,False,gasoline,2.2,sedan,False,owned,front,4800.0,False,Витебская обл.,12,2,False,True,False,True,True,True,False,False,False,True,189
Peugeot,407,mechanical,black,170000,2006,gasoline,False,gasoline,2.2,sedan,False,owned,front,5200.0,False,Минская обл.,5,3,False,True,False,True,False,True,False,False,True,True,190
Peugeot,406,mechanical,green,320000,1995,gasoline,False,gasoline,1.8,sedan,False,owned,front,1800.0,True,Гродненская обл.,10,10,False,False,False,False,False,False,False,False,False,True,194
Peugeot,5008,automatic,grey,290000,2010,diesel,False,diesel,1.6,minivan,False,owned,front,9500.0,True,Минская обл.,3,8,False,True,False,True,False,False,False,True,True,True,195
Peugeot,Expert,mechanical,blue,35000,2001,diesel,False,diesel,2.0,minivan,False,owned,front,5300.0,False,Гродненская обл.,11,6,False,False,False,False,False,False,False,False,False,True,196
Peugeot,Partner,mechanical,grey,237000,2005,diesel,False,diesel,1.9,minivan,False,owned,front,3900.0,False,Минская обл.,3,27,False,False,False,True,False,False,False,False,False,True,198
Peugeot,308,automatic,grey,139000,2008,gasoline,False,gasoline,1.6,hatchback,False,owned,front,5800.0,False,Минская обл.,12,7,False,True,False,True,False,True,False,False,True,True,204
Peugeot,406,mechanical,green,368776,1996,gasoline,False,gasoline,1.8,sedan,False,owned,front,2200.0,False,Могилевская обл.,14,41,False,False,False,False,False,False,False,False,False,True,206
Peugeot,206,mechanical,black,163202,2007,gasoline,False,gasoline,1.4,sedan,False,owned,front,2500.0,False,Витебская обл.,12,15,False,True,False,False,True,False,False,False,False,True,209
Peugeot,605,mechanical,blue,270000,1997,gasoline,False,gasoline,2.0,sedan,False,owned,front,2100.0,True,Минская обл.,4,31,False,True,False,False,False,False,False,True,False,True,211
Peugeot,306,mechanical,silver,395000,2000,diesel,False,diesel,2.0,universal,False,owned,front,2800.0,True,Брестская обл.,7,46,False,True,False,False,False,False,False,False,True,False,211
Peugeot,605,mechanical,green,555555,1990,gasoline,False,gasoline,2.0,sedan,False,owned,front,1100.0,False,Гомельская обл.,19,20,False,False,False,False,False,False,False,False,False,True,211
Peugeot,406,mechanical,white,361000,1998,diesel,False,diesel,1.9,sedan,False,owned,front,2250.0,True,Гродненская обл.,12,26,False,False,False,False,False,False,False,False,False,True,213
Peugeot,308,mechanical,black,131000,2009,gasoline,False,gasoline,1.6,universal,False,owned,front,6100.0,False,Витебская обл.,5,4,False,True,False,False,False,True,False,False,True,True,213
Peugeot,Boxer,mechanical,white,350000,1999,diesel,False,diesel,2.5,van,False,owned,front,4150.0,False,Минская обл.,7,23,False,True,False,False,False,False,False,False,False,False,216
Peugeot,406,mechanical,grey,323000,2001,gasoline,False,gasoline,2.0,universal,False,owned,front,4000.0,False,Брестская обл.,8,33,False,True,False,False,False,True,False,False,False,False,224
Peugeot,206,mechanical,green,320000,2000,gasoline,False,gasoline,1.1,hatchback,False,owned,front,2200.0,False,Минская обл.,4,33,False,False,False,False,False,False,False,False,False,True,243
Peugeot,407,mechanical,black,175000,2008,gasoline,False,gasoline,1.8,sedan,False,owned,front,6300.0,False,Минская обл.,5,22,False,True,False,False,False,True,False,False,True,False,244
Peugeot,306,mechanical,black,394000,1998,diesel,False,diesel,1.9,universal,False,owned,front,1700.0,True,Минская обл.,4,14,False,True,False,False,False,False,False,False,True,False,266
